gene:ENSDARG00000063003	7843
gene:ENSDARG00000002377	10687
gene:ENSDARG00000015803	5353
gene:ENSDARG00000037739	13628
gene:ENSDARG00000076176	11245
gene:ENSDARG00000113858	6870
gene:ENSDARG00000100771	3456
gene:ENSDARG00000079873	8630
gene:ENSDARG00000007443	8780
gene:ENSDARG00000037746	4287
gene:ENSDARG00000037747	7957
gene:ENSDARG00000079361	18909
gene:ENSDARG00000012458	8489
gene:ENSDARG00000070543	165413
gene:ENSDARG00000089873	3423
gene:ENSDARG00000094206	1758
gene:ENSDARG00000037758	4437
gene:ENSDARG00000008723	60194
gene:ENSDARG00000110570	3156
gene:ENSDARG00000058460	9519
gene:ENSDARG00000088975	14490
gene:ENSDARG00000100949	4661
gene:ENSDARG00000093053	1405
gene:ENSDARG00000058463	5366
gene:ENSDARG00000076716	9023
gene:ENSDARG00000058464	939
gene:ENSDARG00000058471	8703
gene:ENSDARG00000058475	25954
gene:ENSDARG00000058480	28174
gene:ENSDARG00000024740	927
gene:ENSDARG00000101597	1709
gene:ENSDARG00000058445	15016
gene:ENSDARG00000063169	19107
gene:ENSDARG00000037760	4013
gene:ENSDARG00000017834	26455
gene:ENSDARG00000074282	27556
gene:ENSDARG00000074372	155091
gene:ENSDARG00000104203	3448
gene:ENSDARG00000101495	23387
gene:ENSDARG00000091916	21701
gene:ENSDARG00000099276	16748
gene:ENSDARG00000104995	7451
gene:ENSDARG00000033852	119139
gene:ENSDARG00000037654	6476
gene:ENSDARG00000037652	12032
gene:ENSDARG00000037646	27640
gene:ENSDARG00000032795	20586
gene:ENSDARG00000018263	11707
gene:ENSDARG00000077542	15731
gene:ENSDARG00000070490	8246
gene:ENSDARG00000015678	2166
gene:ENSDARG00000079043	5566
gene:ENSDARG00000076174	29921
gene:ENSDARG00000037647	11071
gene:ENSDARG00000008969	7734
gene:ENSDARG00000020741	8039
gene:ENSDARG00000104660	39674
gene:ENSDARG00000096594	8827
gene:ENSDARG00000077652	5738
gene:ENSDARG00000079452	10614
gene:ENSDARG00000089943	13770
gene:ENSDARG00000077533	7018
gene:ENSDARG00000030563	9596
gene:ENSDARG00000026387	6949
gene:ENSDARG00000070495	10627
gene:ENSDARG00000034785	118104
gene:ENSDARG00000070512	10939
gene:ENSDARG00000070504	134367
gene:ENSDARG00000062057	4685
gene:ENSDARG00000067992	5163
gene:ENSDARG00000070502	1990
gene:ENSDARG00000037679	12761
gene:ENSDARG00000076833	18928
gene:ENSDARG00000012297	5091
gene:ENSDARG00000087107	22956
gene:ENSDARG00000099342	11981
gene:ENSDARG00000008487	251055
gene:ENSDARG00000070239	17849
gene:ENSDARG00000074379	10243
gene:ENSDARG00000062854	395189
gene:ENSDARG00000092242	1032
gene:ENSDARG00000092200	1053
gene:ENSDARG00000093636	1023
gene:ENSDARG00000095482	5383
gene:ENSDARG00000094981	1032
gene:ENSDARG00000037619	8922
gene:ENSDARG00000062585	18647
gene:ENSDARG00000074213	17306
gene:ENSDARG00000062606	21905
gene:ENSDARG00000077198	1176
gene:ENSDARG00000007678	68810
gene:ENSDARG00000089930	24136
gene:ENSDARG00000078057	18862
gene:ENSDARG00000070448	70763
gene:ENSDARG00000070449	17285
gene:ENSDARG00000042988	34718
gene:ENSDARG00000096506	1966
gene:ENSDARG00000070452	9211
gene:ENSDARG00000070454	3516
gene:ENSDARG00000096515	3365
gene:ENSDARG00000038114	29019
gene:ENSDARG00000008637	20725
gene:ENSDARG00000091609	3484
gene:ENSDARG00000002634	19273
gene:ENSDARG00000062467	20918
gene:ENSDARG00000032808	32417
gene:ENSDARG00000078318	26502
gene:ENSDARG00000018997	15602
gene:ENSDARG00000099771	39399
gene:ENSDARG00000045620	8977
gene:ENSDARG00000045618	13718
gene:ENSDARG00000057248	32803
gene:ENSDARG00000017985	6579
gene:ENSDARG00000099729	33950
gene:ENSDARG00000102339	1306
gene:ENSDARG00000089805	10761
gene:ENSDARG00000078525	21460
gene:ENSDARG00000079626	32409
gene:ENSDARG00000057114	6336
gene:ENSDARG00000009026	84673
gene:ENSDARG00000014273	70571
gene:ENSDARG00000104795	1049
gene:ENSDARG00000056806	1252
gene:ENSDARG00000056797	23147
gene:ENSDARG00000062341	18434
gene:ENSDARG00000056742	16312
gene:ENSDARG00000037576	1212
gene:ENSDARG00000070431	21972
gene:ENSDARG00000022690	10338
gene:ENSDARG00000056677	9020
gene:ENSDARG00000012903	10469
gene:ENSDARG00000003398	9358
gene:ENSDARG00000074867	21215
gene:ENSDARG00000109597	9302
gene:ENSDARG00000110922	10699
gene:ENSDARG00000039063	1480
gene:ENSDARG00000113383	22370
gene:ENSDARG00000078898	65457
gene:ENSDARG00000007534	19706
gene:ENSDARG00000077804	31048
gene:ENSDARG00000013881	26815
gene:ENSDARG00000079317	35747
gene:ENSDARG00000106258	173703
gene:ENSDARG00000078854	146349
gene:ENSDARG00000007356	1738
gene:ENSDARG00000078599	61388
gene:ENSDARG00000017119	17135
gene:ENSDARG00000070412	23602
gene:ENSDARG00000034105	71126
gene:ENSDARG00000062198	32817
gene:ENSDARG00000034817	10791
gene:ENSDARG00000056504	15183
gene:ENSDARG00000017591	148001
gene:ENSDARG00000017905	8966
gene:ENSDARG00000030514	50102
gene:ENSDARG00000056400	1654
gene:ENSDARG00000042937	32209
gene:ENSDARG00000092600	22650
gene:ENSDARG00000027355	2345
gene:ENSDARG00000092022	38121
gene:ENSDARG00000056381	12230
gene:ENSDARG00000056376	3348
gene:ENSDARG00000056369	12206
gene:ENSDARG00000011023	14009
gene:ENSDARG00000003046	55959
gene:ENSDARG00000016065	5284
gene:ENSDARG00000062132	12340
gene:ENSDARG00000115616	80676
gene:ENSDARG00000037545	85544
gene:ENSDARG00000062122	82329
gene:ENSDARG00000095111	12458
gene:ENSDARG00000008287	16322
gene:ENSDARG00000015495	20918
gene:ENSDARG00000062081	130195
gene:ENSDARG00000018178	24752
gene:ENSDARG00000093886	627
gene:ENSDARG00000056163	5128
gene:ENSDARG00000079488	7568
gene:ENSDARG00000062055	70612
gene:ENSDARG00000074275	100578
gene:ENSDARG00000075330	5632
gene:ENSDARG00000006392	8655
gene:ENSDARG00000073902	18387
gene:ENSDARG00000019945	114693
gene:ENSDARG00000086957	28292
gene:ENSDARG00000056151	13212
gene:ENSDARG00000061985	49768
gene:ENSDARG00000061981	13131
gene:ENSDARG00000003631	33450
gene:ENSDARG00000056133	29351
gene:ENSDARG00000070321	2564
gene:ENSDARG00000017744	26682
gene:ENSDARG00000070320	2216
gene:ENSDARG00000061952	36491
gene:ENSDARG00000061936	29765
gene:ENSDARG00000006434	10916
gene:ENSDARG00000037484	16230
gene:ENSDARG00000094729	5954
gene:ENSDARG00000037487	47852
gene:ENSDARG00000008068	4669
gene:ENSDARG00000077648	37608
gene:ENSDARG00000019986	9737
gene:ENSDARG00000080019	37222
gene:ENSDARG00000099995	59065
gene:ENSDARG00000070278	4654
gene:ENSDARG00000061830	72310
gene:ENSDARG00000041776	126006
gene:ENSDARG00000037455	37712
gene:ENSDARG00000093816	13500
gene:ENSDARG00000070266	71107
gene:ENSDARG00000037429	92922
gene:ENSDARG00000055874	71816
gene:ENSDARG00000055876	12222
gene:ENSDARG00000061786	38215
gene:ENSDARG00000094202	1802
gene:ENSDARG00000061459	69103
gene:ENSDARG00000037411	54913
gene:ENSDARG00000037410	3211
gene:ENSDARG00000037409	8318
gene:ENSDARG00000070173	76810
gene:ENSDARG00000052782	60823
gene:ENSDARG00000037406	42824
gene:ENSDARG00000034773	22588
gene:ENSDARG00000033273	9703
gene:ENSDARG00000055439	22546
gene:ENSDARG00000055443	103555
gene:ENSDARG00000095593	1679
gene:ENSDARG00000037383	89734
gene:ENSDARG00000030759	20432
gene:ENSDARG00000079074	16320
gene:ENSDARG00000061504	34713
gene:ENSDARG00000000606	232773
gene:ENSDARG00000087224	134172
gene:ENSDARG00000052764	23244
gene:ENSDARG00000092275	1719
gene:ENSDARG00000055559	30414
gene:ENSDARG00000115778	51882
gene:ENSDARG00000026871	4669
gene:ENSDARG00000016470	10224
gene:ENSDARG00000091660	1043
gene:ENSDARG00000038056	5222
gene:ENSDARG00000002406	12128
gene:ENSDARG00000034007	44215
gene:ENSDARG00000061143	32893
gene:ENSDARG00000034896	29427
gene:ENSDARG00000116099	30981
gene:ENSDARG00000037378	6257
gene:ENSDARG00000012672	24914
gene:ENSDARG00000093064	3596
gene:ENSDARG00000061121	214033
gene:ENSDARG00000094677	78678
gene:ENSDARG00000054799	30946
gene:ENSDARG00000116939	30905
gene:ENSDARG00000037350	5002
gene:ENSDARG00000022845	8759
gene:ENSDARG00000019838	11222
gene:ENSDARG00000005799	10686
gene:ENSDARG00000013505	11353
gene:ENSDARG00000055022	47617
gene:ENSDARG00000061451	23985
gene:ENSDARG00000070121	588
gene:ENSDARG00000054680	11535
gene:ENSDARG00000092290	17266
gene:ENSDARG00000055099	51353
gene:ENSDARG00000070109	13753
gene:ENSDARG00000070098	23168
gene:ENSDARG00000094046	1944
gene:ENSDARG00000004246	129440
gene:ENSDARG00000031108	430372
gene:ENSDARG00000015266	1857
gene:ENSDARG00000035692	4139
gene:ENSDARG00000094885	1831
gene:ENSDARG00000090822	4140
gene:ENSDARG00000088202	85994
gene:ENSDARG00000086859	3329
gene:ENSDARG00000090118	4015
gene:ENSDARG00000061021	45361
gene:ENSDARG00000037309	38336
gene:ENSDARG00000054334	1336
gene:ENSDARG00000060994	273779
gene:ENSDARG00000074776	23150
gene:ENSDARG00000074451	38130
gene:ENSDARG00000079434	97973
gene:ENSDARG00000031817	47837
gene:ENSDARG00000074812	39421
gene:ENSDARG00000070055	43873
gene:ENSDARG00000070050	4810
gene:ENSDARG00000037286	23811
gene:ENSDARG00000037283	15688
gene:ENSDARG00000037281	9585
gene:ENSDARG00000037278	1242
gene:ENSDARG00000094763	1153
gene:ENSDARG00000037276	12122
gene:ENSDARG00000013787	15251
gene:ENSDARG00000086790	40012
gene:ENSDARG00000006427	3345
gene:ENSDARG00000076499	25465
gene:ENSDARG00000037266	19089
gene:ENSDARG00000077157	7328
gene:ENSDARG00000037256	12200
gene:ENSDARG00000116236	33048
gene:ENSDARG00000069998	2046
gene:ENSDARG00000053995	9462
gene:ENSDARG00000021702	25388
gene:ENSDARG00000054031	24704
gene:ENSDARG00000037259	3983
gene:ENSDARG00000037260	4821
gene:ENSDARG00000037261	16960
gene:ENSDARG00000037262	3271
gene:ENSDARG00000077817	44267
gene:ENSDARG00000076928	45842
gene:ENSDARG00000009685	9209
gene:ENSDARG00000079377	26325
gene:ENSDARG00000091678	5479
gene:ENSDARG00000014790	21017
gene:ENSDARG00000019581	42246
gene:ENSDARG00000096665	5823
gene:ENSDARG00000005210	49247
gene:ENSDARG00000023330	4472
gene:ENSDARG00000096667	3339
gene:ENSDARG00000037245	5564
gene:ENSDARG00000096554	23682
gene:ENSDARG00000079266	1383
gene:ENSDARG00000023600	41856
gene:ENSDARG00000033345	192973
gene:ENSDARG00000069989	188773
gene:ENSDARG00000095189	11295
gene:ENSDARG00000104096	19831
gene:ENSDARG00000102639	5339
gene:ENSDARG00000006621	52233
gene:ENSDARG00000069996	27112
gene:ENSDARG00000100083	42746
gene:ENSDARG00000031632	15546
gene:ENSDARG00000101474	21880
gene:ENSDARG00000104710	105565
gene:ENSDARG00000089138	81857
gene:ENSDARG00000112052	12545
gene:ENSDARG00000089334	5286
gene:ENSDARG00000053456	108032
gene:ENSDARG00000053466	28556
gene:ENSDARG00000053463	15640
gene:ENSDARG00000037109	51422
gene:ENSDARG00000005739	83774
gene:ENSDARG00000053496	3060
gene:ENSDARG00000053500	24914
gene:ENSDARG00000053502	4043
gene:ENSDARG00000035080	37173
gene:ENSDARG00000037100	24028
gene:ENSDARG00000069804	1818
gene:ENSDARG00000078546	18728
gene:ENSDARG00000037099	16854
gene:ENSDARG00000060620	3633
gene:ENSDARG00000075858	109271
gene:ENSDARG00000069799	3843
gene:ENSDARG00000074117	45345
gene:ENSDARG00000092653	4775
gene:ENSDARG00000061732	79305
gene:ENSDARG00000095590	4261
gene:ENSDARG00000031202	10150
gene:ENSDARG00000037144	4383
gene:ENSDARG00000037177	31183
gene:ENSDARG00000003866	26236
gene:ENSDARG00000037178	29137
gene:ENSDARG00000028982	91673
gene:ENSDARG00000055839	84643
gene:ENSDARG00000060477	227112
gene:ENSDARG00000091513	23111
gene:ENSDARG00000026771	15894
gene:ENSDARG00000099758	67765
gene:ENSDARG00000093065	28255
gene:ENSDARG00000074302	3197
gene:ENSDARG00000003142	103865
gene:ENSDARG00000096668	5013
gene:ENSDARG00000042688	12099
gene:ENSDARG00000060559	25816
gene:ENSDARG00000019715	27935
gene:ENSDARG00000017174	1772
gene:ENSDARG00000069946	45542
gene:ENSDARG00000074575	33669
gene:ENSDARG00000069951	19406
gene:ENSDARG00000069953	215207
gene:ENSDARG00000078902	130394
gene:ENSDARG00000039616	7374
gene:ENSDARG00000018611	2100
gene:ENSDARG00000053269	25193
gene:ENSDARG00000039615	31628
gene:ENSDARG00000060501	3652
gene:ENSDARG00000039613	14502
gene:ENSDARG00000029751	25659
gene:ENSDARG00000027572	16208
gene:ENSDARG00000078733	74206
gene:ENSDARG00000058231	47504
gene:ENSDARG00000053248	3314
gene:ENSDARG00000012896	36550
gene:ENSDARG00000100996	800
gene:ENSDARG00000053241	25893
gene:ENSDARG00000069834	14746
gene:ENSDARG00000027826	44182
gene:ENSDARG00000079455	172482
gene:ENSDARG00000078810	1725
gene:ENSDARG00000060716	65779
gene:ENSDARG00000074815	12559
gene:ENSDARG00000033380	16856
gene:ENSDARG00000051975	27167
gene:ENSDARG00000079280	103732
gene:ENSDARG00000053586	10384
gene:ENSDARG00000002190	10691
gene:ENSDARG00000053580	1119
gene:ENSDARG00000003701	2126
gene:ENSDARG00000079350	16024
gene:ENSDARG00000012763	26560
gene:ENSDARG00000013023	25611
gene:ENSDARG00000022971	232181
gene:ENSDARG00000032056	30122
gene:ENSDARG00000074860	18344
gene:ENSDARG00000053542	1479
gene:ENSDARG00000094556	14179
gene:ENSDARG00000053535	84940
gene:ENSDARG00000015312	61950
gene:ENSDARG00000015506	91518
gene:ENSDARG00000013006	69276
gene:ENSDARG00000058287	8961
gene:ENSDARG00000069910	11531
gene:ENSDARG00000109513	31015
gene:ENSDARG00000092693	5937
gene:ENSDARG00000095934	1475
gene:ENSDARG00000079191	43521
gene:ENSDARG00000105033	159278
gene:ENSDARG00000102858	40247
gene:ENSDARG00000075798	17787
gene:ENSDARG00000037018	114823
gene:ENSDARG00000074677	39472
gene:ENSDARG00000094485	33251
gene:ENSDARG00000060397	45782
gene:ENSDARG00000094648	5394
gene:ENSDARG00000027199	32656
gene:ENSDARG00000115856	5045
gene:ENSDARG00000060383	13825
gene:ENSDARG00000037002	16962
gene:ENSDARG00000076171	134265
gene:ENSDARG00000113986	30565
gene:ENSDARG00000036995	9240
gene:ENSDARG00000069737	3366
gene:ENSDARG00000095555	25288
gene:ENSDARG00000011876	89696
gene:ENSDARG00000078789	24448
gene:ENSDARG00000036755	26070
gene:ENSDARG00000078326	141138
gene:ENSDARG00000102082	152813
gene:ENSDARG00000034093	115026
gene:ENSDARG00000102787	49667
gene:ENSDARG00000074501	4591
gene:ENSDARG00000090416	4679
gene:ENSDARG00000074989	28733
gene:ENSDARG00000076343	3756
gene:ENSDARG00000077519	2923
gene:ENSDARG00000040048	380442
gene:ENSDARG00000057303	28553
gene:ENSDARG00000113575	19314
gene:ENSDARG00000029722	2276
gene:ENSDARG00000008305	1866
gene:ENSDARG00000007477	15454
gene:ENSDARG00000053106	12452
gene:ENSDARG00000012016	16463
gene:ENSDARG00000011066	122179
gene:ENSDARG00000004621	107764
gene:ENSDARG00000075098	45235
gene:ENSDARG00000053222	11725
gene:ENSDARG00000089976	3900
gene:ENSDARG00000069640	57368
gene:ENSDARG00000104657	1027
gene:ENSDARG00000005479	392038
gene:ENSDARG00000036990	46398
gene:ENSDARG00000007387	20408
gene:ENSDARG00000024828	17285
gene:ENSDARG00000070162	79225
gene:ENSDARG00000104907	2280
gene:ENSDARG00000079183	1496
gene:ENSDARG00000104437	14807
gene:ENSDARG00000103145	5956
gene:ENSDARG00000069701	5220
gene:ENSDARG00000020857	18952
gene:ENSDARG00000093120	29567
gene:ENSDARG00000074662	7714
gene:ENSDARG00000076585	7432
gene:ENSDARG00000079631	23853
gene:ENSDARG00000018587	6285
gene:ENSDARG00000078182	2223
gene:ENSDARG00000095065	20787
gene:ENSDARG00000109438	26834
gene:ENSDARG00000074610	3487
gene:ENSDARG00000069707	2067
gene:ENSDARG00000078251	16327
gene:ENSDARG00000008457	21155
gene:ENSDARG00000031435	6891
gene:ENSDARG00000077874	16753
gene:ENSDARG00000069710	21565
gene:ENSDARG00000079552	183181
gene:ENSDARG00000087333	7074
gene:ENSDARG00000009315	35636
gene:ENSDARG00000030368	28176
gene:ENSDARG00000052899	28811
gene:ENSDARG00000052900	1461
gene:ENSDARG00000052895	18679
gene:ENSDARG00000074600	39409
gene:ENSDARG00000075521	17453
gene:ENSDARG00000007941	1583
gene:ENSDARG00000095651	2140
gene:ENSDARG00000069669	1578
gene:ENSDARG00000033604	9966
gene:ENSDARG00000060236	49326
gene:ENSDARG00000036774	86329
gene:ENSDARG00000052866	80154
gene:ENSDARG00000093237	9798
gene:ENSDARG00000008706	6317
gene:ENSDARG00000078108	6517
gene:ENSDARG00000075639	5438
gene:ENSDARG00000078016	32354
gene:ENSDARG00000092551	5376
gene:ENSDARG00000075194	10011
gene:ENSDARG00000060252	11620
gene:ENSDARG00000078908	88889
gene:ENSDARG00000036965	46943
gene:ENSDARG00000036967	16835
gene:ENSDARG00000060264	37655
gene:ENSDARG00000024101	25373
gene:ENSDARG00000024785	814904
gene:ENSDARG00000087061	8437
gene:ENSDARG00000052713	2523
gene:ENSDARG00000052712	32105
gene:ENSDARG00000052703	5891
gene:ENSDARG00000052700	32581
gene:ENSDARG00000052696	13428
gene:ENSDARG00000075112	90393
gene:ENSDARG00000029898	5185
gene:ENSDARG00000092730	3298
gene:ENSDARG00000078622	5635
gene:ENSDARG00000074132	2643
gene:ENSDARG00000075598	7119
gene:ENSDARG00000094910	3198
gene:ENSDARG00000074476	5244
gene:ENSDARG00000087178	3272
gene:ENSDARG00000095949	9526
gene:ENSDARG00000076277	2457
gene:ENSDARG00000075916	12297
gene:ENSDARG00000078558	5633
gene:ENSDARG00000052019	13595
gene:ENSDARG00000101106	10233
gene:ENSDARG00000103871	8588
gene:ENSDARG00000089345	8569
gene:ENSDARG00000099025	8101
gene:ENSDARG00000098805	9627
gene:ENSDARG00000052016	14151
gene:ENSDARG00000059682	19660
gene:ENSDARG00000078233	55821
gene:ENSDARG00000104759	2572
gene:ENSDARG00000075179	1928
gene:ENSDARG00000104249	2209
gene:ENSDARG00000111029	1980
gene:ENSDARG00000105108	2495
gene:ENSDARG00000112081	1979
gene:ENSDARG00000109574	2632
gene:ENSDARG00000115729	2396
gene:ENSDARG00000116661	2627
gene:ENSDARG00000111422	2396
gene:ENSDARG00000111051	2623
gene:ENSDARG00000112750	2238
gene:ENSDARG00000113452	39596
gene:ENSDARG00000069116	4030
gene:ENSDARG00000069114	22250
gene:ENSDARG00000014803	12788
gene:ENSDARG00000016793	8727
gene:ENSDARG00000052012	4826
gene:ENSDARG00000016263	42918
gene:ENSDARG00000007786	12656
gene:ENSDARG00000009472	9121
gene:ENSDARG00000037748	46567
gene:ENSDARG00000002840	52535
gene:ENSDARG00000079632	3884
gene:ENSDARG00000016994	26977
gene:ENSDARG00000029718	12235
gene:ENSDARG00000051993	2399
gene:ENSDARG00000092459	2710
gene:ENSDARG00000094678	11739
gene:ENSDARG00000051989	882
gene:ENSDARG00000095407	9221
gene:ENSDARG00000051986	8750
gene:ENSDARG00000051981	9423
gene:ENSDARG00000059653	31267
gene:ENSDARG00000016835	30284
gene:ENSDARG00000094133	19497
gene:ENSDARG00000093997	3566
gene:ENSDARG00000093289	2638
gene:ENSDARG00000078659	5512
gene:ENSDARG00000093954	5194
gene:ENSDARG00000031836	13351
gene:ENSDARG00000105005	2093
gene:ENSDARG00000030972	11464
gene:ENSDARG00000051970	29820
gene:ENSDARG00000019778	5837
gene:ENSDARG00000051965	20064
gene:ENSDARG00000087426	16039
gene:ENSDARG00000069559	14486
gene:ENSDARG00000093347	7930
gene:ENSDARG00000069566	7400
gene:ENSDARG00000006588	3981
gene:ENSDARG00000006225	9424
gene:ENSDARG00000052766	65350
gene:ENSDARG00000095463	4064
gene:ENSDARG00000069632	7310
gene:ENSDARG00000025518	9211
gene:ENSDARG00000105481	5460
gene:ENSDARG00000092240	14533
gene:ENSDARG00000030376	181041
gene:ENSDARG00000069619	46412
gene:ENSDARG00000030656	20296
gene:ENSDARG00000114294	3502
gene:ENSDARG00000032340	12490
gene:ENSDARG00000026068	5718
gene:ENSDARG00000002285	28888
gene:ENSDARG00000069595	37636
gene:ENSDARG00000060187	8144
gene:ENSDARG00000060184	81300
gene:ENSDARG00000008279	16252
gene:ENSDARG00000010773	53941
gene:ENSDARG00000025233	1306
gene:ENSDARG00000016548	34572
gene:ENSDARG00000073848	61822
gene:ENSDARG00000052677	4121
gene:ENSDARG00000008131	1775
gene:ENSDARG00000053340	5750
gene:ENSDARG00000008413	137913
gene:ENSDARG00000029133	47719
gene:ENSDARG00000075859	100345
gene:ENSDARG00000070858	4875
gene:ENSDARG00000036658	18782
gene:ENSDARG00000036650	15961
gene:ENSDARG00000036645	14806
gene:ENSDARG00000036637	1914
gene:ENSDARG00000036636	3785
gene:ENSDARG00000052641	39944
gene:ENSDARG00000052624	7707
gene:ENSDARG00000094160	2072
gene:ENSDARG00000036549	37645
gene:ENSDARG00000036546	36769
gene:ENSDARG00000036545	9342
gene:ENSDARG00000036542	20150
gene:ENSDARG00000089853	3767
gene:ENSDARG00000000086	90378
gene:ENSDARG00000026902	15714
gene:ENSDARG00000036592	8052
gene:ENSDARG00000001470	6021
gene:ENSDARG00000069471	11003
gene:ENSDARG00000036588	6573
gene:ENSDARG00000036587	7562
gene:ENSDARG00000043271	23635
gene:ENSDARG00000036687	79543
gene:ENSDARG00000069450	16720
gene:ENSDARG00000015076	2819
gene:ENSDARG00000015559	25638
gene:ENSDARG00000076773	6858
gene:ENSDARG00000007734	13597
gene:ENSDARG00000060148	101189
gene:ENSDARG00000069438	69819
gene:ENSDARG00000069435	180639
gene:ENSDARG00000103535	233085
gene:ENSDARG00000112034	33732
gene:ENSDARG00000096191	330
gene:ENSDARG00000075045	3727
gene:ENSDARG00000096031	5262
gene:ENSDARG00000036008	28174
gene:ENSDARG00000008886	2414
gene:ENSDARG00000094465	4306
gene:ENSDARG00000052468	39001
gene:ENSDARG00000018325	16867
gene:ENSDARG00000096003	2756
gene:ENSDARG00000052480	46157
gene:ENSDARG00000022891	16914
gene:ENSDARG00000005314	4279
gene:ENSDARG00000036479	2336
gene:ENSDARG00000092919	7188
gene:ENSDARG00000074052	5520
gene:ENSDARG00000074136	11940
gene:ENSDARG00000075389	11179
gene:ENSDARG00000069415	37520
gene:ENSDARG00000012574	42605
gene:ENSDARG00000052512	22995
gene:ENSDARG00000079501	15799
gene:ENSDARG00000031894	90897
gene:ENSDARG00000030765	9371
gene:ENSDARG00000026548	8639
gene:ENSDARG00000052520	16992
gene:ENSDARG00000036494	113897
gene:ENSDARG00000018721	102567
gene:ENSDARG00000114696	8148
gene:ENSDARG00000013667	95342
gene:ENSDARG00000060036	25717
